井号 渗透性类型 岩性 井型 造斜点深度(m) 生产时间(h) 日产液(t) 日产油(t) 日产水(t) 日产气(m3) 含水率(%) 油压(Mpa) 套压(Mpa) 动液面(m) 泵径(mm) 泵深(m) 冲程(m) 冲次(n/min) 泵效(%) 抽油机机型 额定载荷(kN) 悬点载荷最大值(kN) 悬点载荷最小值(kN) 电机型号 电机额定功率(kW) 平衡度 日耗电量(kW·h) 输入功率(kW) 地面效率(%) 井下效率(%) 系统效率(%) 泵况分析结果 沉没度(m) 抽油机负载率(%) 电机功率利用率(%) 百米吨液耗电(kW.h) K1 K2 节能限定值 节能评价值 对标结果
Test_011 0,1,0,0 0,1 0,1,0 0.04838709677419355 1.0 0.05439005439005439 0.2222222222222222 0.02332285115303983 0.0 0.407633587786 0.33333333333333337 0.0 0.8183419638538713 0.11764705882352941 0.5990875514108286 0.2647058823529412 0.6 0.20851428571428574 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.4747378455672069 0.18971962616822427 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.8501937150236764 0.2978720330535531 0.19225604297224713 0.3223462360484445 7.26713706372522E-5 0.0134936984428272 1,0,0,0,0,0,0,0,0,0,0,0 0.08117571064747195 0.05505220009816537 0.1926716327763237 0.024834437086092714 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_012 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.25079858413191747 0.070446735395189 0.24519566736547868 0.0 0.958020477816 0.4166666666666667 0.0 0.4916512470991245 0.23529411764705882 0.5492452612162271 0.8529411764705882 0.6 0.44114285714285717 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.432793136320305 0.29719626168224306 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6741282823934568 0.34547319455078657 0.22291853178155777 0.33265257658513414 1.870471545304356E-4 0.035344494121245386 1,0,0,0,0,0,0,0,0,0,0,0 0.3361735917680505 0.05018372842683363 0.22334071538822894 0.010234798314268512 0.0 0.5 0.8820301783264747 0.8824531516183987 1,0,0
Test_013 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.36303202969869636 0.1552119129438717 0.34582459818308875 0.0 0.935933806147 0.5 0.0 0.4619214334207478 0.47058823529411764 0.42613745789768764 0.8529411764705882 0.6 0.3918857142857143 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.4747378455672069 0.18971962616822427 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7727272727272727 0.6655187257856221 0.4618829545947039 0.2981199641897941 0.287912609831394 2.2262549578267067E-4 0.03630704461016706 1,0,0,0,0,0,0,0,0,0,0,0 0.24539092296741863 0.05505220009816537 0.19830883833299776 0.0100842865743528 0.0 0.5 0.8820301783264747 0.8824531516183987 1,0,0
Test_014 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.251661918328585 0.12256586483390607 0.23812019566736548 0.0 0.927210884354 0.33333333333333337 0.0 0.44195364811437543 0.23529411764705882 0.42568380146967555 0.7941176470588235 0.6 0.43022857142857146 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.8648648648648649 0.3433746425166826 0.30626168224299066 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6646577701248386 0.2965718495832189 0.19136078782453 0.3266207551650439 1.9889538170241928E-4 0.03688277574372768 0,0,0,0,0,0,0,0,0,0,0,0 0.2634692844770482 0.029966968679941103 0.19179920810683843 0.009783263094521374 0.0 0.0 1.0 1.0 1,0,0
Test_015 0,1,0,0 0,1 0,1,0 0.016129032258064516 1.0 0.15496848830182164 0.044673539518900345 0.15216631726065688 0.0 0.9571428571430001 0.8333333333333334 0.0 0.6700301291693844 0.11764705882352941 0.5132394920759917 0.8529411764705882 0.52 0.3951428571428572 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.4499523355576739 0.2719626168224299 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6724063710718898 0.25711850450007945 0.16584601611459265 0.24763714082165755 2.8913713467994273E-4 0.04044511213263406 1,0,0,0,0,0,0,0,0,0,0,0 0.13616371737851415 0.05217356698459864 0.1662975639218844 0.00918121613485852 0.0 0.5 0.8820301783264747 0.8824531516183987 1,0,0
Test_016 0,1,0,0 0,1 0,1,0 0.08387096774193549 1.0 0.03496503496503496 0.16093928980526917 0.013015373864430468 0.0 0.34651162790699996 0.33333333333333337 0.0 0.550667145893514 0.11764705882352941 0.5532896510697304 0.5588235294117647 0.6 0.1054857142857143 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.448045757864633 0.15607476635514023 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.712871287128713 0.3262160327068375 0.21038495971351837 0.32301116124435997 2.7567324016632493E-5 0.005325512985435802 0,0,1,0,0,0,0,0,0,0,0,0 0.2853410573002596 0.051961317538437045 0.21079122206563317 0.061559301625526794 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_017 1,0,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.06734006734006735 0.0561282932416953 0.061757512229210346 0.0 0.878260869565 0.33333333333333337 0.0 0.8599459538611041 0.11764705882352941 0.6834847661315517 0.7941176470588235 0.5599999999999999 0.17902857142857143 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.8648648648648649 0.48617731172545287 0.3130841121495327 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.647869134739561 0.37601305962063536 0.24261414503133397 0.14072666824982188 1.8485927167197268E-4 0.014573194318253376 0,1,0,0,0,0,0,0,0,0,0,0 0.12373432954952211 0.044161150391998194 0.24300382524662772 0.02423239012642986 1.0 0.5 0.0 0.0 0,0,1
Test_018 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.2648709315375982 0.1242840778923253 0.2512229210342418 0.0 0.929841577756 0.6666666666666667 0.0 0.374950635197437 0.23529411764705882 0.42704477075371156 0.8529411764705882 0.6 0.5621714285714285 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.3393708293612965 0.24112149532710278 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7115798536375376 0.29171783129397144 0.18822739480752015 0.37326050819282824 1.6681765302372482E-4 0.035452443708788 1,0,0,0,0,0,0,0,0,0,0,0 0.32690400859071883 0.03935900667259196 0.18864505737869938 0.010686333534015654 0.0 0.5 0.8820301783264747 0.8824531516183987 1,0,0
Test_019 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.035137701804368475 0.05784650630011454 0.028913347309573723 0.0 0.7662037037039999 0.33333333333333337 0.0 0.5661976455762481 0.11764705882352941 0.5133850045151653 0.0 0.8 0.14617142857142856 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4594594594594595 0.4766444232602479 0.11028037383177569 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6866121394748171 0.3396512619002903 0.2191136974037601 0.3397292804559487 2.733170586264418E-5 0.005568399557406691 0,0,0,0,0,0,0,0,1,0,0,0 0.23257890254388958 0.09750208933048565 0.21951546876048586 0.062010836845273934 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_020 0,1,0,0 0,1 0,1,0 0.04838709677419355 1.0 0.01528101528101528 0.08075601374570446 0.005328441649196366 0.0 0.30198019802000003 0.4166666666666667 0.0 0.818235468998904 0.11764705882352941 0.5993614571786849 0.2647058823529412 0.4 0.08120000000000001 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.42135367016205905 0.2570093457943925 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6982350408953939 0.21125092096329146 0.13630259623992838 0.2973165518879126 3.187577026099019E-5 0.005586391155330462 0,1,0,0,0,0,0,0,0,0,0,0 0.08153777159714136 0.04885716938832362 0.13676934433930607 0.05809753160746539 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_021 0,1,0,0 0,1 0,1,0 0.04838709677419355 1.0 0.08279374946041612 0.03379152348224513 0.08080013976240391 0.0 0.940040650407 0.4166666666666667 0.0 0.3243655790879603 0.11764705882352941 0.5949062086733973 0.8529411764705882 0.6 0.22771428571428573 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.3088655862726406 0.197196261682243 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6633663366336634 0.36357463775443866 0.23455684870188004 0.3096176680123486 4.116585747538649E-5 0.0074575173394024995 0,0,1,0,0,0,0,0,0,0,0,0 0.535179569888049 0.035817094039770236 0.23495067445137907 0.04936785069235401 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_022 0,1,0,0 0,1 0,1,0 0.04838709677419355 1.0 0.006734006734006735 0.05383734249713631 7.861635220125786E-4 0.0 0.087378640777 0.4166666666666667 0.0 0.8173480118741763 0.11764705882352941 0.5983942274359423 0.2647058823529412 0.6 0.029942857142857143 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.46043851286939946 0.27943925233644856 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7008179078777443 0.24037503069877636 0.15510295434198745 0.36053194015673234 8.886170378987761E-6 0.0021949749466998914 0,1,0,0,0,0,0,0,0,0,0,0 0.08143079904382995 0.05339400130002785 0.15556002952821957 0.13019265502709212 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_023 0,1,0,0 0,1 0,1,0 0.1736774193548387 1.0 0.025468358801692136 0.0406643757159221 0.021750524109014676 0.0 0.778125 0.25 0.0 0.7947178551936209 0.11764705882352941 0.5764389682312107 0.2647058823529412 0.6 0.08805714285714286 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.3744518589132508 0.357196261682243 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7585019371502367 0.13558024298984414 0.08751119068934647 0.176300166231299 1.4524176206565223E-4 0.01441126993693945 0,0,0,0,0,0,0,0,0,0,0,0 0.08130736917462446 0.04341827733043258 0.08798067243809139 0.02423239012642986 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_024 0,1,0,0 0,1 0,1,0 0.06129032258064516 1.0 0.06630406630406631 0.35967926689576174 0.01441299790356394 0.0 0.20807061790700002 0.4166666666666667 0.0 0.5888278022568034 0.11764705882352941 0.5549972823412095 0.2647058823529412 0.4 0.342 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.4184938036224976 0.1383177570093458 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7102884201463625 0.23976827841262044 0.15465532676812893 0.34804084540489194 7.297430826380859E-5 0.014654156508910339 0,0,0,0,0,0,0,0,0,1,0,0 0.25159944538845436 0.04852552962869612 0.15509026239849671 0.022877784467188442 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_025 0,1,0,0 0,1 0,1,0 0.04516129032258064 1.0 0.06492273158939825 0.277205040091638 0.025593990216631727 0.0 0.377091377091 0.33333333333333337 0.0 0.8151293690623571 0.11764705882352941 0.5962243801812057 0.5588235294117647 0.6 0.1902285714285714 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.4814108674928504 0.277570093457944 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6711149375807147 0.2583753485214024 0.16674127126230975 0.3323676086440275 9.667076260777595E-5 0.018414400474978186 0,1,0,0,0,0,0,0,0,0,0,0 0.08140199874101534 0.055821604340501166 0.1671699885913697 0.018211920529801324 0.0 0.5 0.8820301783264747 0.8824531516183987 0,0,1
Test_026 1,0,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.0920314253647587 0.08018327605956471 0.0830712788259958 0.0 0.87167736022 0.375 0.0 0.5697474740751587 0.11764705882352941 0.5571500104854551 0.08823529411764701 0.48 0.49057142857142855 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.5945945945945946 0.4032411820781697 0.3205607476635514 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6500215238915197 0.15316161280536253 0.09870188003581021 0.23961054381382094 2.6951350842634473E-4 0.03648696058940475 1,0,0,0,0,0,0,0,0,0,0,0 0.271360567448252 0.061950307098417416 0.09918797396147908 0.010836845273931367 1.0 0.5 0.0 0.0 1,0,0
Test_027 0,1,0,0 0,1 0,1,0 0.1032258064516129 1.0 0.009755676422343089 0.04868270332187857 0.004629629629629629 0.0 0.38405797101399997 0.33333333333333337 0.0 0.8195666546859954 0.11764705882352941 0.5980090474498945 0.2647058823529412 0.6 0.04125714285714285 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.5166825548141086 0.2467289719626168 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7210503659061559 0.27517660825472035 0.17748433303491495 0.37444787461410584 1.124235191887088E-5 0.002788697678184288 0,1,0,0,0,0,0,0,0,0,0,0 0.07900334494945546 0.0599206717694971 0.17790752298503454 0.11062612883804937 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_028 0,1,0,0 0,1 0,1,0 0.04516129032258064 1.0 0.021756021756021756 0.14432989690721648 0.0021837875611460515 0.0 0.090252707581 0.33333333333333337 0.0 0.8408656256794593 0.11764705882352941 0.6212054421652251 0.2647058823529412 0.6 0.08571428571428572 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.455672068636797 0.2355140186915888 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.7089969866551873 0.23164935496453387 0.1495076096687556 0.3497506530515317 3.406365311945309E-5 0.007070697984041453 0,1,0,0,0,0,0,0,0,0,0,0 0.08155422891303542 0.052836846503853646 0.14998993356150592 0.04515352197471403 0.0 0.5 0.8820301783264747 0.8824531516183987 0,1,0
Test_029 0,1,0,0 0,1 1,0,0 1.1245850147078032E-5 1.0 0.3013899680566347 0.10882016036655211 0.2905310971348707 0.0 0.945961319681 0.75 0.0 0.42509196274454986 0.47058823529411764 0.4303145208574962 0.8529411764705882 0.6 0.31811428571428574 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.7297297297297297 0.44327931363203055 0.18971962616822427 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0.4318181818181818 0.6810159276797245 0.3858077750971526 0.24888093106535364 0.31878413678461165 1.9058142684026024E-4 0.03448989321986633 0,1,0,0,0,0,0,0,0,0,0,0 0.28355543852575366 0.051404162742262845 0.2493121267029058 0.01098735701384708 0.0 0.5 0.8820301783264747 0.8824531516183987 1,0,0
